female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	0	0	52	20000	37	1	0	0	0	40	0	0	1
0	0	0	52	37000	50	0	1	0	0	40	1	0	1
0	0	0	52	50960	52	0	1	0	0	40	1	0	1
1	0	1	52	35000	64	0	1	0	0	40	1	0	1
1	0	1	52	50000	63	0	0	1	0	40	1	0	1
0	1	0	52	125000	56	0	0	0	1	50	0	0	1
1	0	0	52	68000	49	0	1	0	0	40	1	0	1
0	1	0	52	50000	37	0	0	1	0	50	0	0	1
1	1	0	52	40000	35	0	0	1	0	40	0	0	1
0	1	0	52	40000	54	1	0	0	0	40	0	0	1
1	0	1	52	30000	25	0	1	0	0	50	1	0	1
0	1	0	52	45000	40	0	0	1	0	40	0	0	1
1	1	0	52	35000	40	0	0	1	0	40	0	0	1
0	1	0	52	100000	36	0	0	1	0	70	0	0	1
1	1	0	52	34000	32	0	0	1	0	40	0	0	1
0	1	0	52	35000	61	0	0	1	0	40	1	0	1
1	1	0	52	50000	63	0	0	1	0	40	1	0	1
0	1	0	52	120000	36	0	0	0	1	50	0	0	1
1	1	0	52	180000	34	0	0	1	0	50	0	0	1
0	1	0	52	45000	59	1	0	0	0	40	1	0	1
1	0	0	52	40000	62	0	1	0	0	40	0	0	1
0	0	1	52	68000	30	0	0	1	0	65	0	0	1
1	0	1	52	30000	28	0	0	0	1	60	0	0	1
0	0	0	52	66000	45	0	1	0	0	40	1	0	1
0	0	0	52	20000	51	0	1	0	0	70	1	0	1
1	0	0	52	27000	63	0	0	0	0	40	1	0	1
0	1	0	52	69000	47	0	1	0	0	85	0	0	1
0	1	0	52	120000	38	0	0	1	0	40	1	0	1
1	0	0	52	70000	52	0	0	1	0	40	1	0	1
1	0	0	52	22000	33	0	1	0	0	40	1	0	1
0	1	0	52	80000	48	0	0	1	0	50	0	0	1
1	1	0	52	75000	37	1	0	0	0	40	0	0	1
0	1	0	52	75000	51	0	1	0	0	50	0	0	1
1	1	0	52	30000	50	0	1	0	0	35	0	0	1
0	0	1	52	20000	24	0	1	0	0	40	0	0	1
0	0	0	52	54000	45	0	1	0	0	40	1	0	1
1	0	0	52	68000	39	1	0	0	0	40	1	0	1
1	0	0	52	37000	34	0	1	0	0	36	1	0	1
0	0	0	52	45000	37	0	1	0	0	40	1	0	1
0	1	0	52	42000	42	0	0	0	0	40	1	0	1
0	1	0	52	44000	35	0	1	0	0	60	0	0	1
1	1	0	50	40000	37	0	0	1	0	40	0	0	1
1	0	0	52	55000	62	0	1	0	0	40	1	0	1
0	1	0	52	91600	64	0	0	0	1	40	0	0	1
0	1	0	52	50000	62	0	0	1	0	40	1	0	1
1	1	0	52	70000	55	1	0	0	0	40	1	0	1
0	1	0	52	65000	64	1	0	0	0	40	1	0	1
0	0	1	52	60000	48	0	0	1	0	40	0	0	1
0	1	0	52	57500	30	0	0	0	1	40	0	0	1
1	1	0	52	75300	29	0	0	0	1	50	0	0	1
0	0	1	52	70000	33	1	0	0	0	45	1	0	1
1	0	0	52	80000	57	0	0	1	0	40	0	0	1
1	1	0	52	65000	60	0	0	0	1	50	0	0	1
0	1	0	52	52000	60	0	0	1	0	40	0	0	1
0	0	0	52	60000	47	0	0	0	0	60	0	0	1
0	0	1	52	89000	36	1	0	0	0	40	1	0	1
0	1	0	52	38000	39	1	0	0	0	40	1	0	1
0	1	0	52	42000	61	0	0	1	0	40	0	0	1
0	0	1	52	82000	26	0	1	0	0	52	0	0	1
1	0	0	52	24000	40	1	0	0	0	45	1	0	1
0	0	1	52	59000	36	1	0	0	0	40	1	0	1
1	1	0	52	62000	45	0	0	1	0	55	0	0	1
1	0	0	52	50000	43	0	0	1	0	40	1	0	1
0	0	1	52	216000	46	0	0	0	1	55	1	0	1
1	1	0	52	28000	48	0	1	0	0	40	1	0	1
0	1	0	52	97000	50	1	0	0	0	40	1	0	1
0	1	0	52	69000	43	0	1	0	0	40	0	0	1
1	1	0	52	40000	34	0	1	0	0	40	0	0	1
1	1	0	52	18900	28	0	0	0	0	40	0	1	1
0	1	0	52	20800	34	0	0	0	0	40	0	1	1
0	0	1	52	59000	49	1	0	0	0	40	1	0	1
1	0	0	52	99000	46	0	0	0	1	53	1	0	1
1	0	0	52	101000	34	0	0	1	0	50	1	0	1
1	0	1	52	14600	41	1	0	0	0	35	1	0	1
0	0	0	51	25000	58	0	1	0	0	40	0	0	1
0	1	0	52	33000	39	1	0	0	0	40	0	1	1
0	0	1	52	25000	31	0	0	0	0	40	1	1	1
0	0	1	52	40000	52	0	0	0	0	38	0	1	1
0	0	0	48	24002	54	0	0	0	0	40	0	1	1
0	1	0	52	65000	36	0	0	1	0	40	1	0	1
1	1	0	52	90000	35	0	0	0	1	40	1	0	1
0	0	1	52	63000	45	0	1	0	0	40	1	0	1
0	0	0	52	86000	58	0	1	0	0	40	1	0	1
1	0	0	52	112000	42	0	0	0	1	40	0	0	1
0	1	0	52	37000	52	0	1	0	0	40	1	0	1
1	1	0	52	150000	49	0	0	1	0	60	1	0	1
0	0	1	52	25000	29	0	0	1	0	40	1	0	1
1	0	1	52	26000	27	0	1	0	0	40	1	0	1
0	1	0	52	52000	48	0	1	0	0	40	1	0	1
1	1	0	52	42000	39	0	1	0	0	38	1	0	1
0	1	0	52	32700	59	0	1	0	0	40	1	0	1
0	0	1	52	60000	53	1	0	0	0	40	1	0	1
1	0	1	52	21000	37	0	1	0	0	40	1	0	1
0	1	0	52	120000	50	0	0	0	1	40	0	0	1
0	1	0	52	250000	52	0	0	1	0	65	0	0	1
0	0	0	52	7000	26	0	0	0	0	35	1	0	1
0	1	0	52	55400	47	0	0	1	0	40	0	0	1
1	1	0	52	110000	49	0	0	0	1	40	0	0	1
1	0	0	52	58000	42	0	0	1	0	40	1	0	1
0	1	0	52	115700	62	0	1	0	0	40	1	0	1
0	1	0	52	76000	32	0	1	0	0	50	0	0	1
0	1	0	52	43900	35	0	1	0	0	40	0	0	1
1	0	0	52	56345	62	0	0	1	0	40	0	0	1
1	0	0	52	56345	55	0	0	1	0	40	0	0	1
0	1	0	52	50000	38	0	0	0	1	40	1	0	1
1	1	0	52	30000	35	0	1	0	0	52	1	0	1
1	0	1	49	30000	26	1	0	0	0	48	1	0	1
0	1	0	52	50000	39	0	0	1	0	40	0	0	1
1	1	0	52	70000	36	0	0	0	1	40	0	0	1
1	0	0	52	48000	46	0	0	1	0	40	1	0	1
0	1	0	52	70000	54	1	0	0	0	40	0	0	1
0	1	0	52	123000	39	0	0	0	1	60	0	0	1
1	1	0	52	60000	37	0	0	1	0	40	0	0	1
0	1	0	52	31200	50	0	1	0	0	40	1	0	1
1	1	0	52	48000	49	0	0	1	0	40	1	0	1
0	1	0	52	23000	61	0	0	0	1	40	1	0	1
