female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
0	1	0	52	350000	31	0	0	1	0	50	0	0	53
0	0	1	52	48000	46	1	0	0	0	40	1	0	53
0	0	1	52	29115	27	1	0	0	0	40	0	0	53
1	0	0	52	28000	60	0	0	0	0	40	0	0	53
0	0	1	52	70000	30	1	0	0	0	40	0	0	53
1	1	0	52	41600	24	0	0	0	0	40	0	1	53
0	1	0	52	41000	32	0	0	0	0	40	0	1	53
0	0	1	52	35000	26	1	0	0	0	50	0	1	53
0	1	0	52	70000	28	0	0	0	0	40	1	0	53
1	1	0	52	30000	58	0	0	0	0	40	1	0	53
0	0	1	48	45550	38	0	1	0	0	40	0	0	53
1	1	0	52	150200	49	0	0	1	0	45	0	0	53
0	1	0	52	480000	36	0	0	0	1	40	0	0	53
0	1	0	52	1099999	58	0	0	1	0	60	0	0	53
0	0	0	52	52000	42	0	0	0	0	40	0	1	53
0	0	0	52	20000	39	0	0	0	0	40	0	1	53
1	0	0	52	135000	54	0	1	0	0	45	0	0	53
0	0	0	52	32000	34	0	0	0	1	40	1	0	53
0	1	0	52	124000	44	0	0	0	1	41	0	0	53
0	0	1	52	73000	44	0	0	0	1	40	0	0	53
1	0	1	50	35000	26	0	1	0	0	45	1	0	53
1	0	0	52	60000	52	0	0	1	0	40	1	0	53
1	0	1	52	45000	25	0	1	0	0	48	0	0	53
1	0	0	52	60000	37	0	0	0	1	45	0	1	53
0	1	0	52	175000	40	0	0	0	1	40	1	0	53
1	1	0	52	75000	38	0	0	1	0	40	1	0	53
0	1	0	52	183365	47	0	1	0	0	44	0	0	53
0	0	1	52	52300	39	0	0	0	1	40	0	0	53
0	0	1	52	70000	27	0	0	1	0	45	1	0	53
0	1	0	52	180000	38	0	0	0	1	45	0	0	53
1	1	0	50	60000	37	0	0	0	1	40	1	0	53
1	0	0	52	97247	62	0	1	0	0	36	0	0	53
0	1	0	52	126000	35	0	0	1	0	45	1	0	53
