female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	48000	48	0	0	0	1	48	0	0	23
0	1	0	52	40000	48	1	0	0	0	40	0	0	23
0	0	1	52	60320	40	1	0	0	0	40	0	0	23
1	1	0	52	48000	39	0	1	0	0	40	0	0	23
0	1	0	52	50000	37	1	0	0	0	40	0	0	23
1	1	0	52	38000	33	0	0	1	0	40	0	0	23
0	1	0	52	48000	36	0	1	0	0	45	0	0	23
0	1	0	52	115000	30	0	0	0	1	50	0	0	23
1	1	0	52	85000	30	0	0	1	0	50	0	0	23
0	1	0	52	50000	49	0	1	0	0	40	0	0	23
1	0	0	52	48000	34	0	0	1	0	55	0	0	23
0	1	0	52	16000	39	0	1	0	0	40	0	0	23
1	1	0	52	68200	29	1	0	0	0	40	1	0	23
