female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	1099999	62	0	0	0	1	40	0	0	8
0	0	1	52	12000	31	0	0	0	1	40	0	0	8
1	1	0	52	45000	29	0	1	0	0	40	0	0	8
0	1	0	52	80000	35	0	0	0	1	40	0	0	8
0	0	0	52	50000	44	0	0	1	0	40	0	0	8
1	0	0	52	45000	36	0	0	1	0	36	0	0	8
1	0	0	52	103000	52	0	0	0	1	60	0	0	8
0	1	0	52	150000	45	0	0	0	1	45	0	0	8
1	1	0	52	180000	43	0	0	0	1	36	0	1	8
1	0	1	52	36400	35	1	0	0	0	35	0	0	8
0	0	0	52	151000	44	0	0	0	1	40	0	0	8
0	0	0	52	56000	32	0	0	0	1	40	0	0	8
1	0	1	52	8000	26	0	0	1	0	40	0	0	8
0	0	1	52	35000	26	0	0	1	0	40	0	0	8
0	0	1	52	95000	33	0	0	1	0	45	0	1	8
1	0	1	52	60000	30	0	1	0	0	40	0	1	8
1	1	0	52	123000	52	0	0	0	1	43	0	0	8
0	1	0	52	124000	50	0	1	0	0	53	0	0	8
0	0	0	52	34800	45	0	1	0	0	40	1	0	8
0	1	0	52	50000	27	1	0	0	0	35	0	1	8
0	0	1	52	42500	29	0	1	0	0	50	0	0	8
1	0	0	48	17000	53	0	1	0	0	40	0	0	8
0	0	1	52	50000	28	0	0	1	0	40	0	0	8
0	0	1	52	42000	26	0	0	1	0	54	1	0	8
0	0	1	52	42000	25	0	0	1	0	54	1	0	8
1	1	0	52	55000	31	0	0	1	0	40	0	0	8
0	1	0	52	55000	33	0	0	1	0	44	0	1	8
0	0	1	52	100000	27	0	0	1	0	40	0	0	8
1	0	1	52	45000	26	0	0	1	0	40	0	1	8
0	1	0	52	55000	59	0	1	0	0	40	0	1	8
0	0	1	52	21000	35	1	0	0	0	40	0	1	8
0	0	1	52	89000	41	0	0	1	0	45	0	0	8
0	1	0	52	36000	25	0	1	0	0	44	1	1	8
1	0	1	50	25000	39	0	1	0	0	40	1	0	8
1	0	1	52	75000	32	0	0	1	0	40	0	0	8
0	0	1	52	72000	26	0	0	0	1	52	0	0	8
1	1	0	52	29000	24	1	0	0	0	40	1	1	8
0	1	0	52	55000	32	0	0	0	1	40	0	1	8
1	1	0	52	52000	26	0	0	1	0	60	0	0	8
1	0	0	52	80000	53	0	1	0	0	65	0	0	8
1	0	1	52	30000	50	0	1	0	0	40	0	0	8
