female	married	nevermar	wkswork	wsal	age	hsdeg	somecol	colldeg	msdoc	hrswkd	nonwht	hispanic	stateid
1	1	0	52	1099999	44	0	0	1	0	40	0	0	50
0	1	0	50	62000	48	1	0	0	0	40	0	0	50
1	1	0	50	55000	43	0	0	1	0	40	0	0	50
1	1	0	52	40000	46	0	1	0	0	40	0	0	50
0	1	0	52	78000	46	1	0	0	0	40	0	0	50
1	0	1	52	85000	57	0	1	0	0	40	0	0	50
0	1	0	52	142000	39	0	0	1	0	40	0	0	50
0	1	0	52	280000	55	0	0	0	1	50	0	0	50
0	1	0	52	30000	47	0	1	0	0	40	0	0	50
1	1	0	52	48000	54	0	0	0	1	40	0	0	50
0	1	0	52	97500	52	0	0	1	0	45	0	0	50
1	1	0	52	60000	47	0	0	1	0	55	0	0	50
0	0	1	52	30000	50	0	1	0	0	40	1	0	50
1	1	0	52	66000	49	0	0	0	1	40	0	0	50
0	1	0	52	77000	50	0	0	0	1	55	0	0	50
0	1	0	52	75000	32	0	0	1	0	40	0	0	50
1	1	0	52	36400	40	0	0	1	0	40	0	0	50
0	1	0	50	44000	36	0	1	0	0	40	0	0	50
1	1	0	52	43000	51	0	1	0	0	45	0	0	50
0	1	0	52	29120	42	1	0	0	0	40	0	0	50
1	0	0	52	46000	39	1	0	0	0	40	0	0	50
0	1	0	52	42000	42	1	0	0	0	40	0	0	50
0	1	0	52	100000	38	0	0	1	0	50	0	0	50
1	1	0	52	30800	34	0	0	0	1	50	0	0	50
0	1	0	48	76800	36	0	0	0	1	60	1	0	50
1	1	0	52	24000	44	0	0	1	0	40	0	0	50
1	1	0	52	45000	53	0	0	0	1	40	0	0	50
0	1	0	52	75000	55	0	0	1	0	40	0	0	50
1	0	0	52	130000	54	0	0	1	0	45	0	0	50
1	0	0	52	16800	44	0	0	0	1	40	0	0	50
0	1	0	52	150000	38	0	0	0	1	40	0	0	50
0	1	0	52	16701	31	0	0	0	1	40	1	0	50
0	1	0	52	65000	54	0	1	0	0	42	0	0	50
0	1	0	52	95000	53	0	0	1	0	50	0	0	50
1	1	0	50	20000	50	0	0	1	0	40	0	0	50
1	1	0	52	75000	42	0	0	0	1	50	0	0	50
0	1	0	52	80000	45	0	0	0	1	40	0	0	50
0	1	0	52	83500	40	0	0	1	0	40	0	0	50
0	0	1	52	90000	31	0	0	1	0	45	1	0	50
1	0	1	52	50000	35	0	0	1	0	40	0	0	50
0	1	0	49	22000	26	0	1	0	0	40	0	0	50
1	0	0	52	74000	54	0	0	0	1	40	0	0	50
1	1	0	52	95000	56	0	1	0	0	40	0	0	50
0	1	0	52	186000	57	0	0	1	0	40	0	0	50
0	1	0	52	62000	40	0	1	0	0	45	0	0	50
1	1	0	52	45000	64	0	1	0	0	40	0	0	50
0	1	0	52	75000	42	0	0	1	0	45	0	0	50
1	1	0	52	40000	63	1	0	0	0	40	0	0	50
0	0	0	52	60000	57	0	1	0	0	50	0	0	50
1	1	0	52	38000	35	1	0	0	0	39	1	0	50
0	1	0	52	31000	42	1	0	0	0	40	0	0	50
0	1	0	52	676	45	1	0	0	0	55	0	0	50
